2024-02-25 12:35:25,970: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-25 12:35:27,115: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-25 12:35:27,116: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 12:35:27,118: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-25 12:35:27,118: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 12:35:27,119: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-25 12:35:27[0m
2024-02-25 12:35:27,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:27,132: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:28,738: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-25 12:35:28[0m
2024-02-25 12:35:28,739: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 12:35:28,740: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-25 12:35:28,741: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-25 12:35:28,742: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-25 12:35:28,744: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-25 12:35:28,746: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-25 12:35:28,746: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-25 12:35:28,747: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-25 12:35:28,748: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-25 12:35:28,748: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-25 12:35:28,750: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-25 12:35:28,751: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-25 12:35:28[0m
2024-02-25 12:35:28,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:28,752: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:29,674: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-25 12:35:29[0m
2024-02-25 12:35:29,675: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-25 12:35:29,676: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-25 12:35:29,677: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-25 12:35:29,678: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-25 12:35:29[0m
2024-02-25 12:35:29,678: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:29,680: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-25 12:35:30,495: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-25 12:35:30[0m
2024-02-25 12:35:30,496: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
